('japan', 'nicholas burbules', {'weight': 0.6})
('andy hargreaves (academic)', 'japan', {'weight': 0.6})
('andy hargreaves (academic)', 'education', {'weight': 0.6})
('andy hargreaves (academic)', 'fernando reimers', {'weight': 0.6})
('andy hargreaves (academic)', 'carlos alberto torres (academic)', {'weight': 0.6})
('andy hargreaves (academic)', 'pisa', {'weight': 0.6})
('andy hargreaves (academic)', 'france', {'weight': 0.6})
('andy hargreaves (academic)', 'harold j. noah', {'weight': 0.6})
('andy hargreaves (academic)', 'international education', {'weight': 0.6})
('andy hargreaves (academic)', 'international society for comparative adult education', {'weight': 0.6})
('andy hargreaves (academic)', 'world council for comparative education societies', {'weight': 0.6})
('andy hargreaves (academic)', 'john w. meyer', {'weight': 0.6})
('andy hargreaves (academic)', 'kenneth leithwood', {'weight': 0.6})
('andy hargreaves (academic)', 'authority control', {'weight': 0.6})
('andy hargreaves (academic)', 'david g. hebert', {'weight': 0.6})
('andy hargreaves (academic)', 'torsten husen', {'weight': 0.6})
('andy hargreaves (academic)', 'secondary education', {'weight': 0.6})
('andy hargreaves (academic)', 'unesco', {'weight': 0.6})
('andy hargreaves (academic)', 'andy hargreaves (academic)', {'weight': 1})
('andy hargreaves (academic)', 'comparative sociology', {'weight': 0.6})
('andy hargreaves (academic)', 'national diet library', {'weight': 0.6})
('andy hargreaves (academic)', 'mark bray', {'weight': 0.6})
('andy hargreaves (academic)', 'current issues in comparative education', {'weight': 0.6})
('andy hargreaves (academic)', 'comparative education review', {'weight': 0.6})
('international education', 'nicholas burbules', {'weight': 0.6})
('international education', 'sociocultural globalization', {'weight': 0.5})
('international education', 'united states', {'weight': 0.6})
('international education', 'comparative research', {'weight': 0.6})
('international education', 'timss', {'weight': 0.6})
('international education', 'japan', {'weight': 0.6})
('international education', 'education', {'weight': 0.6})
('international education', 'world council for comparative education societies', {'weight': 0.6})
('international education', 'carlos alberto torres (academic)', {'weight': 0.6})
('international education', 'philosophy of education', {'weight': 0.5})
('international education', 'pisa', {'weight': 0.6})
('international education', 'france', {'weight': 0.6})
('international education', 'harold j. noah', {'weight': 0.6})
('international education', 'international education', {'weight': 1})
('international education', 'international society for comparative adult education', {'weight': 0.6})
('international education', 'fernando reimers', {'weight': 0.6})
('international education', 'john w. meyer', {'weight': 0.6})
('international education', 'kenneth leithwood', {'weight': 0.6})
('international education', 'authority control', {'weight': 0.6})
('international education', 'david g. hebert', {'weight': 0.6})
('international education', 'torsten husen', {'weight': 0.6})
('international education', 'secondary education', {'weight': 0.6})
('international education', 'international relations education', {'weight': 0.5})
('international education', 'unesco', {'weight': 0.6})
('international education', 'andy hargreaves (academic)', {'weight': 0.6})
('international education', 'comparative sociology', {'weight': 0.6})
('international education', 'national diet library', {'weight': 0.6})
('international education', 'mark bray', {'weight': 0.6})
('international education', 'current issues in comparative education', {'weight': 0.6})
('international education', 'education by subject', {'weight': 0.5})
('international education', 'comparative education review', {'weight': 0.6})
('france', 'member states of the council of europe', {'weight': 0.5})
('france', 'nicholas burbules', {'weight': 0.6})
('france', 'united states', {'weight': 0.6})
('france', 'comparative research', {'weight': 0.6})
('france', 'japan', {'weight': 0.6})
('france', 'timss', {'weight': 0.6})
('france', 'education', {'weight': 0.6})
('france', 'andy hargreaves (academic)', {'weight': 0.6})
('france', 'world council for comparative education societies', {'weight': 0.6})
('france', 'liberal democracies', {'weight': 0.5})
('france', 'member states of nato', {'weight': 0.5})
('france', 'carlos alberto torres (academic)', {'weight': 0.6})
('france', 'member states of the european union', {'weight': 0.5})
('france', 'romance countries and territories', {'weight': 0.5})
('france', 'pisa', {'weight': 0.6})
('france', 'france', {'weight': 1})
('france', 'harold j. noah', {'weight': 0.6})
('france', 'international education', {'weight': 0.6})
('france', 'g8 nations', {'weight': 0.5})
('france', 'fernando reimers', {'weight': 0.6})
('france', 'g7 nations', {'weight': 0.5})
('france', 'john w. meyer', {'weight': 0.6})
('france', 'french-speaking countries and territories', {'weight': 0.5})
('france', 'authority control', {'weight': 0.6})
('france', 'david g. hebert', {'weight': 0.6})
('france', 'torsten husen', {'weight': 0.6})
('france', 'member states of the union for the mediterranean', {'weight': 0.5})
('france', 'republics', {'weight': 0.5})
('france', 'secondary education', {'weight': 0.6})
('france', 'unesco', {'weight': 0.6})
('france', 'g20 nations', {'weight': 0.5})
('france', 'comparative sociology', {'weight': 0.6})
('france', 'outline of france', {'weight': 0.7})
('france', 'national diet library', {'weight': 0.6})
('france', 'mark bray', {'weight': 0.6})
('france', 'current issues in comparative education', {'weight': 0.6})
('france', 'countries in europe', {'weight': 0.5})
('france', 'international society for comparative adult education', {'weight': 0.6})
('france', 'member states of la francophonie', {'weight': 0.5})
('france', 'kenneth leithwood', {'weight': 0.6})
('france', 'member states of the united nations', {'weight': 0.5})
('france', 'comparative education review', {'weight': 0.6})
('france', 'western europe', {'weight': 0.5})
('harold j. noah', 'nicholas burbules', {'weight': 0.6})
('harold j. noah', 'united states', {'weight': 0.6})
('harold j. noah', 'comparative research', {'weight': 0.6})
('harold j. noah', 'timss', {'weight': 0.6})
('harold j. noah', 'japan', {'weight': 0.6})
('harold j. noah', 'education', {'weight': 0.6})
('harold j. noah', 'fernando reimers', {'weight': 0.6})
('harold j. noah', 'carlos alberto torres (academic)', {'weight': 0.6})
('harold j. noah', 'pisa', {'weight': 0.6})
('harold j. noah', 'france', {'weight': 0.6})
('harold j. noah', 'harold j. noah', {'weight': 1})
('harold j. noah', 'international education', {'weight': 0.6})
('harold j. noah', 'international society for comparative adult education', {'weight': 0.6})
('harold j. noah', 'world council for comparative education societies', {'weight': 0.6})
('harold j. noah', 'john w. meyer', {'weight': 0.6})
('harold j. noah', 'kenneth leithwood', {'weight': 0.6})
('harold j. noah', 'authority control', {'weight': 0.6})
('harold j. noah', 'david g. hebert', {'weight': 0.6})
('harold j. noah', 'torsten husen', {'weight': 0.6})
('harold j. noah', 'secondary education', {'weight': 0.6})
('harold j. noah', 'unesco', {'weight': 0.6})
('harold j. noah', 'andy hargreaves (academic)', {'weight': 0.6})
('harold j. noah', 'comparative sociology', {'weight': 0.6})
('harold j. noah', 'national diet library', {'weight': 0.6})
('harold j. noah', 'mark bray', {'weight': 0.6})
('harold j. noah', 'current issues in comparative education', {'weight': 0.6})
('harold j. noah', 'comparative education review', {'weight': 0.6})
('comparative sociology', 'nicholas burbules', {'weight': 0.6})
('comparative sociology', 'subfields of sociology', {'weight': 0.5})
('comparative sociology', 'united states', {'weight': 0.6})
('comparative sociology', 'comparative research', {'weight': 0.6})
('comparative sociology', 'timss', {'weight': 0.6})
('comparative sociology', 'japan', {'weight': 0.6})
('comparative sociology', 'education', {'weight': 0.6})
('comparative sociology', 'fernando reimers', {'weight': 0.6})
('comparative sociology', 'carlos alberto torres (academic)', {'weight': 0.6})
('comparative sociology', 'pisa', {'weight': 0.6})
('comparative sociology', 'france', {'weight': 0.6})
('comparative sociology', 'harold j. noah', {'weight': 0.6})
('comparative sociology', 'international education', {'weight': 0.6})
('comparative sociology', 'international society for comparative adult education', {'weight': 0.6})
('comparative sociology', 'world council for comparative education societies', {'weight': 0.6})
('comparative sociology', 'john w. meyer', {'weight': 0.6})
('comparative sociology', 'kenneth leithwood', {'weight': 0.6})
('comparative sociology', 'authority control', {'weight': 0.6})
('comparative sociology', 'david g. hebert', {'weight': 0.6})
('comparative sociology', 'torsten husen', {'weight': 0.6})
('comparative sociology', 'secondary education', {'weight': 0.6})
('comparative sociology', 'unesco', {'weight': 0.6})
('comparative sociology', 'andy hargreaves (academic)', {'weight': 0.6})
('comparative sociology', 'comparative sociology', {'weight': 1})
('comparative sociology', 'national diet library', {'weight': 0.6})
('comparative sociology', 'mark bray', {'weight': 0.6})
('comparative sociology', 'current issues in comparative education', {'weight': 0.6})
('comparative sociology', 'comparative education review', {'weight': 0.6})
('comparative research', 'nicholas burbules', {'weight': 0.6})
('comparative research', 'united states', {'weight': 0.6})
('comparative research', 'comparative research', {'weight': 1})
('comparative research', 'timss', {'weight': 0.6})
('comparative research', 'japan', {'weight': 0.6})
('comparative research', 'france', {'weight': 0.6})
('comparative research', 'social sciences', {'weight': 0.5})
('comparative research', 'world council for comparative education societies', {'weight': 0.6})
('comparative research', 'carlos alberto torres (academic)', {'weight': 0.6})
('comparative research', 'education', {'weight': 0.6})
('comparative research', 'comparative mythology', {'weight': 0.7})
('comparative research', 'comparative cultural studies', {'weight': 0.7})
('comparative research', 'pisa', {'weight': 0.6})
('comparative research', 'research', {'weight': 0.5})
('comparative research', 'harold j. noah', {'weight': 0.6})
('comparative research', 'international education', {'weight': 0.6})
('comparative research', 'international society for comparative adult education', {'weight': 0.6})
('comparative research', 'fernando reimers', {'weight': 0.6})
('comparative research', 'john w. meyer', {'weight': 0.6})
('comparative research', 'kenneth leithwood', {'weight': 0.6})
('comparative research', 'authority control', {'weight': 0.6})
('comparative research', 'david g. hebert', {'weight': 0.6})
('comparative research', 'torsten husen', {'weight': 0.6})
('comparative research', 'secondary education', {'weight': 0.6})
('comparative research', 'analytic frame', {'weight': 0.7})
('comparative research', 'unesco', {'weight': 0.6})
('comparative research', 'andy hargreaves (academic)', {'weight': 0.6})
('comparative research', 'comparative sociology', {'weight': 0.7})
('comparative research', 'national diet library', {'weight': 0.6})
('comparative research', 'mark bray', {'weight': 0.6})
('comparative research', 'current issues in comparative education', {'weight': 0.6})
('comparative research', 'comparative method', {'weight': 0.7})
('comparative research', 'social research', {'weight': 0.7})
('comparative research', 'sociological imagination', {'weight': 0.7})
('comparative research', 'comparative education review', {'weight': 0.6})
('comparative research', 'comparative history', {'weight': 0.7})
('education', 'nicholas burbules', {'weight': 0.6})
('education', 'united states', {'weight': 0.6})
('education', 'comparative research', {'weight': 0.6})
('education', 'timss', {'weight': 0.6})
('education', 'japan', {'weight': 0.6})
('education', 'education', {'weight': 1})
('education', 'world council for comparative education societies', {'weight': 0.6})
('education', 'carlos alberto torres (academic)', {'weight': 0.6})
('education', 'philosophy of education', {'weight': 0.5})
('education', 'pisa', {'weight': 0.6})
('education', 'france', {'weight': 0.6})
('education', 'harold j. noah', {'weight': 0.6})
('education', 'international education', {'weight': 0.6})
('education', 'philosophy of social science', {'weight': 0.5})
('education', 'fernando reimers', {'weight': 0.6})
('education', 'john w. meyer', {'weight': 0.6})
('education', 'kenneth leithwood', {'weight': 0.6})
('education', 'authority control', {'weight': 0.6})
('education', 'david g. hebert', {'weight': 0.6})
('education', 'torsten husen', {'weight': 0.6})
('education', 'secondary education', {'weight': 0.6})
('education', 'unesco', {'weight': 0.6})
('education', 'andy hargreaves (academic)', {'weight': 0.6})
('education', 'comparative sociology', {'weight': 0.6})
('education', 'national diet library', {'weight': 0.6})
('education', 'mark bray', {'weight': 0.6})
('education', 'current issues in comparative education', {'weight': 0.6})
('education', 'international society for comparative adult education', {'weight': 0.6})
('education', 'comparative education review', {'weight': 0.6})
('education', 'philosophy by field', {'weight': 0.5})
('carlos alberto torres (academic)', 'nicholas burbules', {'weight': 0.6})
('carlos alberto torres (academic)', 'united states', {'weight': 0.6})
('carlos alberto torres (academic)', 'comparative research', {'weight': 0.6})
('carlos alberto torres (academic)', 'timss', {'weight': 0.6})
('carlos alberto torres (academic)', 'japan', {'weight': 0.6})
('carlos alberto torres (academic)', 'education', {'weight': 0.6})
('carlos alberto torres (academic)', 'fernando reimers', {'weight': 0.6})
('carlos alberto torres (academic)', 'carlos alberto torres (academic)', {'weight': 1})
('carlos alberto torres (academic)', 'pisa', {'weight': 0.6})
('carlos alberto torres (academic)', 'france', {'weight': 0.6})
('carlos alberto torres (academic)', 'harold j. noah', {'weight': 0.6})
('carlos alberto torres (academic)', 'international education', {'weight': 0.6})
('carlos alberto torres (academic)', 'international society for comparative adult education', {'weight': 0.6})
('carlos alberto torres (academic)', 'world council for comparative education societies', {'weight': 0.6})
('carlos alberto torres (academic)', 'john w. meyer', {'weight': 0.6})
('carlos alberto torres (academic)', 'kenneth leithwood', {'weight': 0.6})
('carlos alberto torres (academic)', 'authority control', {'weight': 0.6})
('carlos alberto torres (academic)', 'david g. hebert', {'weight': 0.6})
('carlos alberto torres (academic)', 'torsten husen', {'weight': 0.6})
('carlos alberto torres (academic)', 'secondary education', {'weight': 0.6})
('carlos alberto torres (academic)', 'unesco', {'weight': 0.6})
('carlos alberto torres (academic)', 'andy hargreaves (academic)', {'weight': 0.6})
('carlos alberto torres (academic)', 'comparative sociology', {'weight': 0.6})
('carlos alberto torres (academic)', 'national diet library', {'weight': 0.6})
('carlos alberto torres (academic)', 'mark bray', {'weight': 0.6})
('carlos alberto torres (academic)', 'current issues in comparative education', {'weight': 0.6})
('carlos alberto torres (academic)', 'comparative education review', {'weight': 0.6})
('international society for comparative adult education', 'nicholas burbules', {'weight': 0.6})
('international society for comparative adult education', 'adult education', {'weight': 0.5})
('international society for comparative adult education', 'united states', {'weight': 0.6})
('international society for comparative adult education', 'comparative research', {'weight': 0.6})
('international society for comparative adult education', 'timss', {'weight': 0.6})
('international society for comparative adult education', 'japan', {'weight': 0.6})
('international society for comparative adult education', 'education', {'weight': 0.6})
('international society for comparative adult education', 'world council for comparative education societies', {'weight': 0.6})
('international society for comparative adult education', 'carlos alberto torres (academic)', {'weight': 0.6})
('international society for comparative adult education', 'pisa', {'weight': 0.6})
('international society for comparative adult education', 'france', {'weight': 0.6})
('international society for comparative adult education', 'harold j. noah', {'weight': 0.6})
('international society for comparative adult education', 'international education', {'weight': 0.6})
('international society for comparative adult education', 'international society for comparative adult education', {'weight': 1})
('international society for comparative adult education', 'fernando reimers', {'weight': 0.6})
('international society for comparative adult education', 'john w. meyer', {'weight': 0.6})
('international society for comparative adult education', 'international organizations', {'weight': 0.5})
('international society for comparative adult education', 'kenneth leithwood', {'weight': 0.6})
('international society for comparative adult education', 'authority control', {'weight': 0.6})
('international society for comparative adult education', 'david g. hebert', {'weight': 0.6})
('international society for comparative adult education', 'torsten husen', {'weight': 0.6})
('international society for comparative adult education', 'educational organizations', {'weight': 0.5})
('international society for comparative adult education', 'secondary education', {'weight': 0.6})
('international society for comparative adult education', 'unesco', {'weight': 0.6})
('international society for comparative adult education', 'andy hargreaves (academic)', {'weight': 0.6})
('international society for comparative adult education', 'comparative sociology', {'weight': 0.6})
('international society for comparative adult education', 'national diet library', {'weight': 0.6})
('international society for comparative adult education', 'mark bray', {'weight': 0.6})
('international society for comparative adult education', 'current issues in comparative education', {'weight': 0.6})
('international society for comparative adult education', 'comparative education', {'weight': 0.5})
('international society for comparative adult education', 'comparative education review', {'weight': 0.6})
('john w. meyer', 'nicholas burbules', {'weight': 0.6})
('john w. meyer', 'united states', {'weight': 0.6})
('john w. meyer', 'comparative research', {'weight': 0.6})
('john w. meyer', 'japan', {'weight': 0.6})
('john w. meyer', 'timss', {'weight': 0.6})
('john w. meyer', 'education', {'weight': 0.6})
('john w. meyer', 'world council for comparative education societies', {'weight': 0.6})
('john w. meyer', 'university of colorado alumni', {'weight': 0.5})
('john w. meyer', 'carlos alberto torres (academic)', {'weight': 0.6})
('john w. meyer', 'columbia university alumni', {'weight': 0.5})
('john w. meyer', 'pisa', {'weight': 0.6})
('john w. meyer', 'france', {'weight': 0.6})
('john w. meyer', 'harold j. noah', {'weight': 0.6})
('john w. meyer', 'international education', {'weight': 0.6})
('john w. meyer', 'international society for comparative adult education', {'weight': 0.6})
('john w. meyer', 'fernando reimers', {'weight': 0.6})
('john w. meyer', 'john w. meyer', {'weight': 1})
('john w. meyer', 'kenneth leithwood', {'weight': 0.6})
('john w. meyer', 'authority control', {'weight': 0.6})
('john w. meyer', 'david g. hebert', {'weight': 0.6})
('john w. meyer', 'american sociologists', {'weight': 0.5})
('john w. meyer', 'torsten husen', {'weight': 0.6})
('john w. meyer', 'secondary education', {'weight': 0.6})
('john w. meyer', 'living people', {'weight': 0.5})
('john w. meyer', 'unesco', {'weight': 0.6})
('john w. meyer', 'andy hargreaves (academic)', {'weight': 0.6})
('john w. meyer', 'comparative sociology', {'weight': 0.6})
('john w. meyer', 'national diet library', {'weight': 0.6})
('john w. meyer', 'stanford university department of sociology faculty', {'weight': 0.5})
('john w. meyer', 'mark bray', {'weight': 0.6})
('john w. meyer', 'current issues in comparative education', {'weight': 0.6})
('john w. meyer', 'goshen college alumni', {'weight': 0.5})
('john w. meyer', 'comparative education review', {'weight': 0.6})
('mark bray', 'nicholas burbules', {'weight': 0.6})
('mark bray', 'united states', {'weight': 0.6})
('mark bray', 'comparative research', {'weight': 0.6})
('mark bray', 'timss', {'weight': 0.6})
('mark bray', 'japan', {'weight': 0.6})
('mark bray', 'education', {'weight': 0.6})
('mark bray', 'fernando reimers', {'weight': 0.6})
('mark bray', 'carlos alberto torres (academic)', {'weight': 0.6})
('mark bray', 'pisa', {'weight': 0.6})
('mark bray', 'france', {'weight': 0.6})
('mark bray', 'harold j. noah', {'weight': 0.6})
('mark bray', 'international education', {'weight': 0.6})
('mark bray', 'international society for comparative adult education', {'weight': 0.6})
('mark bray', 'world council for comparative education societies', {'weight': 0.6})
('mark bray', 'john w. meyer', {'weight': 0.6})
('mark bray', 'kenneth leithwood', {'weight': 0.6})
('mark bray', 'authority control', {'weight': 0.6})
('mark bray', 'david g. hebert', {'weight': 0.6})
('mark bray', 'torsten husen', {'weight': 0.6})
('mark bray', 'secondary education', {'weight': 0.6})
('mark bray', 'unesco', {'weight': 0.6})
('mark bray', 'andy hargreaves (academic)', {'weight': 0.6})
('mark bray', 'comparative sociology', {'weight': 0.6})
('mark bray', 'national diet library', {'weight': 0.6})
('mark bray', 'mark bray', {'weight': 1})
('mark bray', 'current issues in comparative education', {'weight': 0.6})
('mark bray', 'comparative education review', {'weight': 0.6})
('comparative education review', 'nicholas burbules', {'weight': 0.6})
('comparative education review', 'united states', {'weight': 0.6})
('comparative education review', 'comparative research', {'weight': 0.6})
('comparative education review', 'timss', {'weight': 0.6})
('comparative education review', 'japan', {'weight': 0.6})
('comparative education review', 'education', {'weight': 0.6})
('comparative education review', 'world council for comparative education societies', {'weight': 0.6})
('comparative education review', 'carlos alberto torres (academic)', {'weight': 0.6})
('comparative education review', 'university of chicago press academic journals', {'weight': 0.5})
('comparative education review', 'pisa', {'weight': 0.6})
('comparative education review', 'france', {'weight': 0.6})
('comparative education review', 'harold j. noah', {'weight': 0.6})
('comparative education review', 'international education', {'weight': 0.6})
('comparative education review', 'international society for comparative adult education', {'weight': 0.6})
('comparative education review', 'fernando reimers', {'weight': 0.6})
('comparative education review', 'john w. meyer', {'weight': 0.6})
('comparative education review', 'kenneth leithwood', {'weight': 0.6})
('comparative education review', 'authority control', {'weight': 0.6})
('comparative education review', 'david g. hebert', {'weight': 0.6})
('comparative education review', 'torsten husen', {'weight': 0.6})
('comparative education review', 'secondary education', {'weight': 0.6})
('comparative education review', 'english-language journals', {'weight': 0.5})
('comparative education review', 'unesco', {'weight': 0.6})
('comparative education review', 'andy hargreaves (academic)', {'weight': 0.6})
('comparative education review', 'comparative sociology', {'weight': 0.6})
('comparative education review', 'national diet library', {'weight': 0.6})
('comparative education review', 'quarterly journals', {'weight': 0.5})
('comparative education review', 'mark bray', {'weight': 0.6})
('comparative education review', 'current issues in comparative education', {'weight': 0.6})
('comparative education review', 'comparative education', {'weight': 0.5})
('comparative education review', 'comparative education review', {'weight': 1})
('comparative education review', 'education journals', {'weight': 0.5})
('comparative education review', 'publications established in 1957', {'weight': 0.5})
