('psychological resistance', 'dry january', {'weight': 0.6})
('drunkorexia', 'moonshine', {'weight': 0.6})
('drunkorexia', 'sedative', {'weight': 0.6})
('drunkorexia', 'hypnotic', {'weight': 0.6})
('drunkorexia', 'ban on caffeinated alcoholic beverages', {'weight': 0.6})
('drunkorexia', 'psychiatry', {'weight': 0.6})
('drunkorexia', 'list of iarc group 1 carcinogens', {'weight': 0.6})
('drunkorexia', 'drinking game', {'weight': 0.6})
('substance dependence', 'dry january', {'weight': 0.6})
('substance dependence', 'william hogarth', {'weight': 0.6})
('substance dependence', 'psychological resistance', {'weight': 0.6})
('substance dependence', 'alcohol and health', {'weight': 0.6})
('substance dependence', 'alcohol in the bible', {'weight': 0.6})
('substance dependence', 'concordance (genetics)', {'weight': 0.6})
('substance dependence', 'alcohol education', {'weight': 0.6})
('substance dependence', 'thomas latham', {'weight': 0.7})
('substance dependence', 'alcoholism', {'weight': 0.6})
('substance dependence', 'depression (mood)', {'weight': 0.6})
('substance dependence', 'alcohol advertising on college campuses', {'weight': 0.6})
('substance dependence', '0-0-1-3', {'weight': 0.6})
('substance dependence', 'alcohol and cancer', {'weight': 0.6})
('substance dependence', 'chicago, il', {'weight': 0.6})
('substance dependence', 'alcoholic beverage', {'weight': 0.6})
('substance dependence', 'islamic dietary laws', {'weight': 0.6})
('substance dependence', 'digital object identifier', {'weight': 0.6})
('substance dependence', 'pregaming', {'weight': 0.6})
('substance dependence', 'anxiolytic', {'weight': 0.6})
('substance dependence', 'risk factors in pregnancy', {'weight': 0.7})
('substance dependence', 'alcohol use and sleep', {'weight': 0.6})
('substance dependence', 'alcohol and native americans', {'weight': 0.6})
('substance dependence', 'severity of alcohol dependence questionnaire', {'weight': 0.7})
('substance dependence', 'international standard serial number', {'weight': 0.6})
('substance dependence', 'dionysian mysteries', {'weight': 0.6})
('substance dependence', 'alcohol advertising', {'weight': 0.6})
('substance dependence', 'alcoholics anonymous', {'weight': 0.6})
('substance dependence', 'alcohol use disorders identification test', {'weight': 0.7})
('substance dependence', 'sober companion', {'weight': 0.6})
('substance dependence', 'self-medication', {'weight': 0.6})
('substance dependence', 'college student alcoholism', {'weight': 0.6})
('substance dependence', 'alcohol server training', {'weight': 0.6})
('substance dependence', 'sin tax', {'weight': 0.6})
('substance dependence', 'adult children of alcoholics', {'weight': 0.6})
('substance dependence', 'drunkorexia', {'weight': 0.6})
('substance dependence', 'drug rehabilitation', {'weight': 0.6})
('substance dependence', 'substance dependence', {'weight': 1})
('substance dependence', 'substance abuse prevention', {'weight': 0.6})
('substance dependence', 'euphoriant', {'weight': 0.6})
('substance dependence', 'impact of alcohol on aging', {'weight': 0.6})
('substance dependence', 'contemporary family therapy', {'weight': 0.6})
('substance dependence', 'stimulant maintenance', {'weight': 0.7})
('substance dependence', 'nar-anon', {'weight': 0.6})
('substance dependence', 'binghamton', {'weight': 0.6})
('substance dependence', 'ethanol', {'weight': 0.6})
('substance dependence', 'blood alcohol content', {'weight': 0.6})
('substance dependence', 'clinical depression', {'weight': 0.6})
('substance dependence', 'international standard book number', {'weight': 0.6})
('substance dependence', 'codependence', {'weight': 0.6})
('substance dependence', 'addictive personality', {'weight': 0.7})
('substance dependence', 'mental retardation', {'weight': 0.6})
('substance dependence', 'depressant', {'weight': 0.6})
('substance dependence', 'neglect', {'weight': 0.6})
('substance dependence', 'paddington alcohol test', {'weight': 0.7})
('substance dependence', 'religion and alcohol', {'weight': 0.6})
('substance dependence', 'alcohol and weight', {'weight': 0.6})
('substance dependence', 'binge drinking', {'weight': 0.6})
('substance dependence', 'national association for children of alcoholics (disambiguation)', {'weight': 0.6})
('substance dependence', 'recommended maximum intake of alcoholic beverages', {'weight': 0.6})
('substance dependence', 'alcohol tolerance', {'weight': 0.6})
('substance dependence', 'alcohol detoxification', {'weight': 0.6})
('substance dependence', 'black market', {'weight': 0.6})
('substance dependence', 'crafft screening test', {'weight': 0.7})
('substance dependence', 'psychiatric diagnosis', {'weight': 0.5})
('substance dependence', 'iq', {'weight': 0.6})
('substance dependence', 'alcohol and sex', {'weight': 0.6})
('substance dependence', 'murray bowen', {'weight': 0.6})
('substance dependence', 'disease model of addiction', {'weight': 0.6})
('substance dependence', 'child abuse', {'weight': 0.6})
('substance dependence', 'sobriety', {'weight': 0.6})
('substance dependence', 'job interview', {'weight': 0.6})
('substance dependence', 'al-anon/alateen', {'weight': 0.6})
('substance dependence', 'self-esteem', {'weight': 0.6})
('substance dependence', 'salvia divinorum', {'weight': 0.6})
('substance dependence', 'anxiety', {'weight': 0.6})
('substance dependence', 'french paradox', {'weight': 0.6})
('substance dependence', 'drug and alcohol dependence (journal)', {'weight': 0.7})
('substance dependence', 'physical dependence', {'weight': 0.7})
('substance dependence', 'dysfunctional family', {'weight': 0.6})
('substance dependence', 'rockville, md', {'weight': 0.6})
('substance dependence', 'gin lane', {'weight': 0.6})
('substance dependence', 'addiction medicine', {'weight': 0.6})
('substance dependence', 'cage questionnaire', {'weight': 0.7})
('substance dependence', 'long-term impact of alcohol on the brain', {'weight': 0.6})
('substance dependence', 'high-functioning alcoholic', {'weight': 0.6})
('substance dependence', 'driving under the influence', {'weight': 0.6})
('substance dependence', 'oclc', {'weight': 0.6})
('substance dependence', 'pigovian tax', {'weight': 0.6})
('substance dependence', 'dual diagnosis', {'weight': 0.6})
('substance dependence', 'pubmed identifier', {'weight': 0.6})
('substance dependence', 'long-term effects of alcohol', {'weight': 0.6})
('substance dependence', 'blackout (alcohol-related amnesia)', {'weight': 0.6})
('substance dependence', 'substance abuse', {'weight': 0.7})
('substance dependence', 'short-term effects of alcohol', {'weight': 0.6})
('substance dependence', 'christian views on alcohol', {'weight': 0.6})
('substance dependence', 'fetal alcohol syndrome', {'weight': 0.6})
('substance dependence', 'social problems', {'weight': 0.5})
('substance dependence', 'rat park', {'weight': 0.7})
('substance dependence', 'self medication', {'weight': 0.7})
('substance dependence', 'rum-running', {'weight': 0.6})
('substance dependence', 'domestic violence', {'weight': 0.6})
('substance dependence', 'mood disorder', {'weight': 0.6})
('substance dependence', 'alcohol and breast cancer', {'weight': 0.6})
('substance dependence', 'psychedelic drug', {'weight': 0.6})
('substance dependence', 'ibogaine', {'weight': 0.6})
('substance dependence', 'psychology', {'weight': 0.6})
('substance dependence', 'moonshine', {'weight': 0.6})
('substance dependence', 'sedative', {'weight': 0.6})
('substance dependence', 'hypnotic', {'weight': 0.6})
('substance dependence', 'ban on caffeinated alcoholic beverages', {'weight': 0.6})
('substance dependence', 'psychiatry', {'weight': 0.6})
('substance dependence', 'list of iarc group 1 carcinogens', {'weight': 0.6})
('substance dependence', 'drinking game', {'weight': 0.6})
('euphoriant', 'dry january', {'weight': 0.6})
('euphoriant', 'william hogarth', {'weight': 0.6})
('euphoriant', 'psychological resistance', {'weight': 0.6})
('euphoriant', 'alcohol and health', {'weight': 0.6})
('euphoriant', 'happiness', {'weight': 0.5})
('euphoriant', 'alcohol in the bible', {'weight': 0.6})
('euphoriant', 'concordance (genetics)', {'weight': 0.6})
('euphoriant', 'alcohol education', {'weight': 0.6})
('euphoriant', 'alcoholism', {'weight': 0.6})
('euphoriant', 'depression (mood)', {'weight': 0.6})
('euphoriant', 'alcohol advertising on college campuses', {'weight': 0.6})
('euphoriant', '0-0-1-3', {'weight': 0.6})
('euphoriant', 'alcohol and cancer', {'weight': 0.6})
('euphoriant', 'chicago, il', {'weight': 0.6})
('euphoriant', 'alcoholic beverage', {'weight': 0.6})
('euphoriant', 'islamic dietary laws', {'weight': 0.6})
('euphoriant', 'digital object identifier', {'weight': 0.6})
('euphoriant', 'pregaming', {'weight': 0.6})
('euphoriant', 'anxiolytic', {'weight': 0.6})
('euphoriant', 'alcohol use and sleep', {'weight': 0.6})
('euphoriant', 'alcohol and native americans', {'weight': 0.6})
('euphoriant', 'dysphoria', {'weight': 0.7})
('euphoriant', 'international standard serial number', {'weight': 0.6})
('euphoriant', 'dionysian mysteries', {'weight': 0.6})
('euphoriant', 'recreational drug use', {'weight': 0.7})
('euphoriant', 'alcohol advertising', {'weight': 0.6})
('euphoriant', 'alcoholics anonymous', {'weight': 0.6})
('euphoriant', 'sober companion', {'weight': 0.6})
('euphoriant', 'self-medication', {'weight': 0.6})
('euphoriant', 'college student alcoholism', {'weight': 0.6})
('euphoriant', 'alcohol server training', {'weight': 0.6})
('euphoriant', 'sin tax', {'weight': 0.6})
('euphoriant', 'adult children of alcoholics', {'weight': 0.6})
('euphoriant', 'drunkorexia', {'weight': 0.6})
('euphoriant', 'drug rehabilitation', {'weight': 0.6})
('euphoriant', 'substance dependence', {'weight': 0.6})
('euphoriant', 'substance abuse prevention', {'weight': 0.6})
('euphoriant', 'euphoriant', {'weight': 1})
('euphoriant', 'impact of alcohol on aging', {'weight': 0.6})
('euphoriant', 'designer drug', {'weight': 0.7})
('euphoriant', 'euthymia (medicine)', {'weight': 0.7})
('euphoriant', 'contemporary family therapy', {'weight': 0.6})
('euphoriant', 'nar-anon', {'weight': 0.6})
('euphoriant', 'legal intoxicant', {'weight': 0.7})
('euphoriant', 'binghamton', {'weight': 0.6})
('euphoriant', 'ethanol', {'weight': 0.6})
('euphoriant', 'blood alcohol content', {'weight': 0.6})
('euphoriant', 'clinical depression', {'weight': 0.6})
('euphoriant', 'positive mental attitude', {'weight': 0.5})
('euphoriant', 'codependence', {'weight': 0.6})
('euphoriant', 'mental retardation', {'weight': 0.6})
('euphoriant', 'depressant', {'weight': 0.6})
('euphoriant', 'neglect', {'weight': 0.6})
('euphoriant', 'religion and alcohol', {'weight': 0.6})
('euphoriant', 'alcohol and weight', {'weight': 0.6})
('euphoriant', 'binge drinking', {'weight': 0.6})
('euphoriant', 'national association for children of alcoholics (disambiguation)', {'weight': 0.6})
('euphoriant', 'recommended maximum intake of alcoholic beverages', {'weight': 0.6})
('euphoriant', 'alcohol tolerance', {'weight': 0.6})
('euphoriant', 'alcohol detoxification', {'weight': 0.6})
('euphoriant', 'black market', {'weight': 0.6})
('euphoriant', 'international standard book number', {'weight': 0.6})
('euphoriant', 'iq', {'weight': 0.6})
('euphoriant', 'alcohol and sex', {'weight': 0.6})
('euphoriant', 'murray bowen', {'weight': 0.6})
('euphoriant', 'disease model of addiction', {'weight': 0.6})
('euphoriant', 'child abuse', {'weight': 0.6})
('euphoriant', 'sobriety', {'weight': 0.6})
('euphoriant', 'job interview', {'weight': 0.6})
('euphoriant', 'al-anon/alateen', {'weight': 0.6})
('euphoriant', 'euphoriants', {'weight': 0.5})
('euphoriant', 'self-esteem', {'weight': 0.6})
('euphoriant', 'salvia divinorum', {'weight': 0.6})
('euphoriant', 'anxiety', {'weight': 0.6})
('euphoriant', 'french paradox', {'weight': 0.6})
('euphoriant', 'physical dependence', {'weight': 0.6})
('euphoriant', 'dysfunctional family', {'weight': 0.6})
('euphoriant', 'rockville, md', {'weight': 0.6})
('euphoriant', 'gin lane', {'weight': 0.6})
('euphoriant', 'addiction medicine', {'weight': 0.6})
('euphoriant', 'long-term impact of alcohol on the brain', {'weight': 0.6})
('euphoriant', 'high-functioning alcoholic', {'weight': 0.6})
('euphoriant', 'driving under the influence', {'weight': 0.6})
('euphoriant', 'oclc', {'weight': 0.6})
('euphoriant', 'pigovian tax', {'weight': 0.6})
('euphoriant', 'dual diagnosis', {'weight': 0.6})
('euphoriant', 'sense of wonder', {'weight': 0.7})
('euphoriant', 'pubmed identifier', {'weight': 0.6})
('euphoriant', 'long-term effects of alcohol', {'weight': 0.6})
('euphoriant', 'blackout (alcohol-related amnesia)', {'weight': 0.6})
('euphoriant', 'short-term effects of alcohol', {'weight': 0.6})
('euphoriant', 'christian views on alcohol', {'weight': 0.6})
('euphoriant', 'fetal alcohol syndrome', {'weight': 0.6})
('euphoriant', 'rum-running', {'weight': 0.6})
('euphoriant', 'domestic violence', {'weight': 0.6})
('euphoriant', 'mood disorder', {'weight': 0.6})
('euphoriant', 'alcohol and breast cancer', {'weight': 0.6})
('euphoriant', 'psychedelic drug', {'weight': 0.6})
('euphoriant', 'ibogaine', {'weight': 0.6})
('euphoriant', 'psychology', {'weight': 0.6})
('euphoriant', 'moonshine', {'weight': 0.6})
('euphoriant', 'sedative', {'weight': 0.6})
('euphoriant', 'hypnotic', {'weight': 0.6})
('euphoriant', 'ban on caffeinated alcoholic beverages', {'weight': 0.6})
('euphoriant', 'psychiatry', {'weight': 0.6})
('euphoriant', 'list of iarc group 1 carcinogens', {'weight': 0.6})
('euphoriant', 'drinking game', {'weight': 0.6})
('impact of alcohol on aging', 'dry january', {'weight': 0.6})
('impact of alcohol on aging', 'william hogarth', {'weight': 0.6})
('impact of alcohol on aging', 'psychological resistance', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol and health', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol in the bible', {'weight': 0.6})
('impact of alcohol on aging', 'concordance (genetics)', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol education', {'weight': 0.6})
('impact of alcohol on aging', 'alcoholism', {'weight': 0.6})
('impact of alcohol on aging', 'depression (mood)', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol advertising on college campuses', {'weight': 0.6})
('impact of alcohol on aging', '0-0-1-3', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol and cancer', {'weight': 0.6})
('impact of alcohol on aging', 'chicago, il', {'weight': 0.6})
('impact of alcohol on aging', 'alcoholic beverage', {'weight': 0.6})
('impact of alcohol on aging', 'islamic dietary laws', {'weight': 0.6})
('impact of alcohol on aging', 'digital object identifier', {'weight': 0.6})
('impact of alcohol on aging', 'pregaming', {'weight': 0.6})
('impact of alcohol on aging', 'anxiolytic', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol use and sleep', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol and native americans', {'weight': 0.6})
('impact of alcohol on aging', 'international standard serial number', {'weight': 0.6})
('impact of alcohol on aging', 'dionysian mysteries', {'weight': 0.6})
('impact of alcohol on aging', 'senescence', {'weight': 0.5})
('impact of alcohol on aging', 'alcohol advertising', {'weight': 0.6})
('impact of alcohol on aging', 'alcoholics anonymous', {'weight': 0.6})
('impact of alcohol on aging', 'sober companion', {'weight': 0.6})
('impact of alcohol on aging', 'self-medication', {'weight': 0.6})
('impact of alcohol on aging', 'college student alcoholism', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol server training', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol dementia', {'weight': 0.7})
('impact of alcohol on aging', 'sin tax', {'weight': 0.6})
('impact of alcohol on aging', 'adult children of alcoholics', {'weight': 0.6})
('impact of alcohol on aging', 'drunkorexia', {'weight': 0.6})
('impact of alcohol on aging', 'drug rehabilitation', {'weight': 0.6})
('impact of alcohol on aging', 'substance dependence', {'weight': 0.6})
('impact of alcohol on aging', 'substance abuse prevention', {'weight': 0.6})
('impact of alcohol on aging', 'euphoriant', {'weight': 0.6})
('impact of alcohol on aging', 'impact of alcohol on aging', {'weight': 1})
('impact of alcohol on aging', 'contemporary family therapy', {'weight': 0.6})
('impact of alcohol on aging', 'nar-anon', {'weight': 0.6})
('impact of alcohol on aging', 'binghamton', {'weight': 0.6})
('impact of alcohol on aging', 'ethanol', {'weight': 0.6})
('impact of alcohol on aging', 'blood alcohol content', {'weight': 0.6})
('impact of alcohol on aging', 'clinical depression', {'weight': 0.6})
('impact of alcohol on aging', 'codependence', {'weight': 0.6})
('impact of alcohol on aging', 'mental retardation', {'weight': 0.6})
('impact of alcohol on aging', 'depressant', {'weight': 0.6})
('impact of alcohol on aging', 'neglect', {'weight': 0.6})
('impact of alcohol on aging', 'religion and alcohol', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol and weight', {'weight': 0.6})
('impact of alcohol on aging', 'binge drinking', {'weight': 0.6})
('impact of alcohol on aging', 'national association for children of alcoholics (disambiguation)', {'weight': 0.6})
('impact of alcohol on aging', 'recommended maximum intake of alcoholic beverages', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol tolerance', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol detoxification', {'weight': 0.6})
('impact of alcohol on aging', 'black market', {'weight': 0.6})
('impact of alcohol on aging', 'international standard book number', {'weight': 0.6})
('impact of alcohol on aging', 'iq', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol and sex', {'weight': 0.6})
('impact of alcohol on aging', 'murray bowen', {'weight': 0.6})
('impact of alcohol on aging', 'disease model of addiction', {'weight': 0.6})
('impact of alcohol on aging', 'child abuse', {'weight': 0.6})
('impact of alcohol on aging', 'sobriety', {'weight': 0.6})
('impact of alcohol on aging', 'job interview', {'weight': 0.6})
('impact of alcohol on aging', 'al-anon/alateen', {'weight': 0.6})
('impact of alcohol on aging', 'self-esteem', {'weight': 0.6})
('impact of alcohol on aging', 'salvia divinorum', {'weight': 0.6})
('impact of alcohol on aging', 'anxiety', {'weight': 0.6})
('impact of alcohol on aging', 'french paradox', {'weight': 0.6})
('impact of alcohol on aging', 'physical dependence', {'weight': 0.6})
('impact of alcohol on aging', 'dysfunctional family', {'weight': 0.6})
('impact of alcohol on aging', 'rockville, md', {'weight': 0.6})
('impact of alcohol on aging', 'gin lane', {'weight': 0.6})
('impact of alcohol on aging', 'addiction medicine', {'weight': 0.6})
('impact of alcohol on aging', 'long-term impact of alcohol on the brain', {'weight': 0.6})
('impact of alcohol on aging', 'high-functioning alcoholic', {'weight': 0.6})
('impact of alcohol on aging', 'driving under the influence', {'weight': 0.6})
('impact of alcohol on aging', 'oclc', {'weight': 0.6})
('impact of alcohol on aging', 'pigovian tax', {'weight': 0.6})
('impact of alcohol on aging', 'dual diagnosis', {'weight': 0.6})
('impact of alcohol on aging', 'pubmed identifier', {'weight': 0.6})
('impact of alcohol on aging', 'long-term effects of alcohol', {'weight': 0.6})
('impact of alcohol on aging', 'blackout (alcohol-related amnesia)', {'weight': 0.6})
('impact of alcohol on aging', 'short-term effects of alcohol', {'weight': 0.6})
('impact of alcohol on aging', 'christian views on alcohol', {'weight': 0.6})
('impact of alcohol on aging', 'fetal alcohol syndrome', {'weight': 0.6})
('impact of alcohol on aging', 'rum-running', {'weight': 0.6})
('impact of alcohol on aging', 'domestic violence', {'weight': 0.6})
('impact of alcohol on aging', 'mood disorder', {'weight': 0.6})
('impact of alcohol on aging', 'alcohol and breast cancer', {'weight': 0.6})
('impact of alcohol on aging', 'psychedelic drug', {'weight': 0.6})
('impact of alcohol on aging', 'ibogaine', {'weight': 0.6})
('impact of alcohol on aging', 'psychology', {'weight': 0.6})
('impact of alcohol on aging', 'moonshine', {'weight': 0.6})
('impact of alcohol on aging', 'sedative', {'weight': 0.6})
('impact of alcohol on aging', 'hypnotic', {'weight': 0.6})
('impact of alcohol on aging', 'ban on caffeinated alcoholic beverages', {'weight': 0.6})
('impact of alcohol on aging', 'psychiatry', {'weight': 0.6})
('impact of alcohol on aging', 'list of iarc group 1 carcinogens', {'weight': 0.6})
('impact of alcohol on aging', 'drinking game', {'weight': 0.6})
('ethanol', 'dry january', {'weight': 0.6})
('ethanol', 'william hogarth', {'weight': 0.6})
('ethanol', 'psychological resistance', {'weight': 0.6})
('ethanol', 'anatomical preservation', {'weight': 0.5})
('ethanol', 'sedatives', {'weight': 0.5})
('ethanol', 'alcohol and health', {'weight': 0.6})
('ethanol', 'alcohol in the bible', {'weight': 0.6})
('ethanol', 'concordance (genetics)', {'weight': 0.6})
('ethanol', '2,2,2-trichloroethanol', {'weight': 0.7})
('ethanol', 'alcohol education', {'weight': 0.6})
('ethanol', 'isopropyl alcohol', {'weight': 0.7})
('ethanol', 'alcoholism', {'weight': 0.6})
('ethanol', 'depression (mood)', {'weight': 0.6})
('ethanol', 'nmda receptor antagonists', {'weight': 0.5})
('ethanol', 'kainate receptor antagonists', {'weight': 0.5})
('ethanol', 'commodity chemicals', {'weight': 0.5})
('ethanol', 'alcohol advertising on college campuses', {'weight': 0.6})
('ethanol', '0-0-1-3', {'weight': 0.6})
('ethanol', 'household chemicals', {'weight': 0.5})
('ethanol', 'chicago, il', {'weight': 0.6})
('ethanol', 'alcoholic beverage', {'weight': 0.6})
('ethanol', 'islamic dietary laws', {'weight': 0.6})
('ethanol', 'digital object identifier', {'weight': 0.6})
('ethanol', 'pregaming', {'weight': 0.6})
('ethanol', 'human metabolites', {'weight': 0.5})
('ethanol', 'anxiolytic', {'weight': 0.6})
('ethanol', 'alcohol use and sleep', {'weight': 0.6})
('ethanol', 'ethynol', {'weight': 0.7})
('ethanol', 'ampa receptor antagonists', {'weight': 0.5})
('ethanol', 'timeline of alcohol fuel', {'weight': 0.7})
('ethanol', 'alcohol and native americans', {'weight': 0.6})
('ethanol', 'international standard serial number', {'weight': 0.6})
('ethanol', 'dionysian mysteries', {'weight': 0.6})
('ethanol', 'salvia divinorum', {'weight': 0.6})
('ethanol', 'alcoholics anonymous', {'weight': 0.6})
('ethanol', 'sober companion', {'weight': 0.6})
('ethanol', 'self-medication', {'weight': 0.6})
('ethanol', 'college student alcoholism', {'weight': 0.6})
('ethanol', 'alcohol server training', {'weight': 0.6})
('ethanol', 'sin tax', {'weight': 0.6})
('ethanol', 'adult children of alcoholics', {'weight': 0.6})
('ethanol', 'drunkorexia', {'weight': 0.6})
('ethanol', 'drug rehabilitation', {'weight': 0.6})
('ethanol', 'substance dependence', {'weight': 0.6})
('ethanol', 'substance abuse prevention', {'weight': 0.6})
('ethanol', 'euphoriant', {'weight': 0.6})
('ethanol', 'impact of alcohol on aging', {'weight': 0.6})
('ethanol', '5-ht3 agonists', {'weight': 0.5})
('ethanol', 'contemporary family therapy', {'weight': 0.6})
('ethanol', 'nar-anon', {'weight': 0.6})
('ethanol', 'disinfectants', {'weight': 0.5})
('ethanol', 'binghamton', {'weight': 0.6})
('ethanol', 'ethanol', {'weight': 1})
('ethanol', 'pharmacy and pharmacology portal', {'weight': 0.7})
('ethanol', 'blood alcohol content', {'weight': 0.6})
('ethanol', 'clinical depression', {'weight': 0.6})
('ethanol', 'codependence', {'weight': 0.6})
('ethanol', 'butanol fuel', {'weight': 0.7})
('ethanol', 'mental retardation', {'weight': 0.6})
('ethanol', 'depressant', {'weight': 0.6})
('ethanol', 'neglect', {'weight': 0.6})
('ethanol', 'religion and alcohol', {'weight': 0.6})
('ethanol', 'primary alcohols', {'weight': 0.5})
('ethanol', 'alcohol and weight', {'weight': 0.6})
('ethanol', 'anxiolytics', {'weight': 0.5})
('ethanol', 'binge drinking', {'weight': 0.6})
('ethanol', 'breathalyzer', {'weight': 0.7})
('ethanol', 'national association for children of alcoholics (disambiguation)', {'weight': 0.6})
('ethanol', 'recommended maximum intake of alcoholic beverages', {'weight': 0.6})
('ethanol', 'alcohol tolerance', {'weight': 0.6})
('ethanol', 'alcohol detoxification', {'weight': 0.6})
('ethanol', 'black market', {'weight': 0.6})
('ethanol', 'international standard book number', {'weight': 0.6})
('ethanol', 'ethanol (data page)', {'weight': 0.7})
('ethanol', 'iq', {'weight': 0.6})
('ethanol', '1-propanol', {'weight': 0.7})
('ethanol', 'alcohol and sex', {'weight': 0.6})
('ethanol', 'murray bowen', {'weight': 0.6})
('ethanol', 'disease model of addiction', {'weight': 0.6})
('ethanol', 'child abuse', {'weight': 0.6})
('ethanol', 'sobriety', {'weight': 0.6})
('ethanol', 'job interview', {'weight': 0.6})
('ethanol', 'glycine receptor agonists', {'weight': 0.5})
('ethanol', 'alcohol advertising', {'weight': 0.6})
('ethanol', 'self-esteem', {'weight': 0.6})
('ethanol', 'alcohol and cancer', {'weight': 0.6})
('ethanol', 'anxiety', {'weight': 0.6})
('ethanol', 'french paradox', {'weight': 0.6})
('ethanol', 'rocket fuels', {'weight': 0.5})
('ethanol', 'rubbing alcohol', {'weight': 0.7})
('ethanol', 'physical dependence', {'weight': 0.6})
('ethanol', 'dysfunctional family', {'weight': 0.6})
('ethanol', 'teratogens', {'weight': 0.5})
('ethanol', 'rockville, md', {'weight': 0.6})
('ethanol', 'ethenol', {'weight': 0.7})
('ethanol', 'cellulosic ethanol commercialization', {'weight': 0.7})
('ethanol', 'gin lane', {'weight': 0.6})
('ethanol', 'addiction medicine', {'weight': 0.6})
('ethanol', 'cholinergics', {'weight': 0.5})
('ethanol', 'alkanols', {'weight': 0.5})
('ethanol', 'long-term impact of alcohol on the brain', {'weight': 0.6})
('ethanol', 'gabaa receptor positive allosteric modulators', {'weight': 0.5})
('ethanol', 'high-functioning alcoholic', {'weight': 0.6})
('ethanol', 'driving under the influence', {'weight': 0.6})
('ethanol', 'oclc', {'weight': 0.6})
('ethanol', 'pigovian tax', {'weight': 0.6})
('ethanol', 'dual diagnosis', {'weight': 0.6})
('ethanol', 'pubmed identifier', {'weight': 0.6})
('ethanol', 'long-term effects of alcohol', {'weight': 0.6})
('ethanol', 'glycine reuptake inhibitors', {'weight': 0.5})
('ethanol', 'blackout (alcohol-related amnesia)', {'weight': 0.6})
('ethanol', 'short-term effects of alcohol', {'weight': 0.6})
('ethanol', 'christian views on alcohol', {'weight': 0.6})
('ethanol', 'fetal alcohol syndrome', {'weight': 0.6})
('ethanol', 'alcohol solvents', {'weight': 0.5})
('ethanol', 'oxygenates', {'weight': 0.5})
('ethanol', 'rum-running', {'weight': 0.6})
('ethanol', 'domestic violence', {'weight': 0.6})
('ethanol', 'mood disorder', {'weight': 0.6})
('ethanol', 'alcohol and breast cancer', {'weight': 0.6})
('ethanol', 'psychedelic drug', {'weight': 0.6})
('ethanol', 'ethanol induced non-lamellar phases in phospholipids', {'weight': 0.7})
('ethanol', 'ibogaine', {'weight': 0.6})
('ethanol', 'iarc group 1 carcinogens', {'weight': 0.5})
('ethanol', 'psychology', {'weight': 0.6})
('ethanol', 'al-anon/alateen', {'weight': 0.6})
('ethanol', 'moonshine', {'weight': 0.6})
('ethanol', 'sedative', {'weight': 0.6})
('ethanol', 'hypnotic', {'weight': 0.6})
('ethanol', 'ban on caffeinated alcoholic beverages', {'weight': 0.6})
('ethanol', 'psychiatry', {'weight': 0.6})
('ethanol', 'list of iarc group 1 carcinogens', {'weight': 0.6})
('ethanol', 'drinking game', {'weight': 0.6})
('clinical depression', 'dry january', {'weight': 0.6})
('clinical depression', 'william hogarth', {'weight': 0.6})
('clinical depression', 'psychological resistance', {'weight': 0.6})
('clinical depression', 'history of medicine', {'weight': 0.5})
('clinical depression', 'alcohol and health', {'weight': 0.6})
('clinical depression', 'alcohol in the bible', {'weight': 0.6})
('clinical depression', 'concordance (genetics)', {'weight': 0.6})
('clinical depression', 'alcohol education', {'weight': 0.6})
('clinical depression', 'alcoholism', {'weight': 0.6})
('clinical depression', 'depression (mood)', {'weight': 0.6})
('clinical depression', 'alcohol advertising on college campuses', {'weight': 0.6})
('clinical depression', '0-0-1-3', {'weight': 0.6})
('clinical depression', 'alcohol and cancer', {'weight': 0.6})
('clinical depression', 'chicago, il', {'weight': 0.6})
('clinical depression', 'alcoholic beverage', {'weight': 0.6})
('clinical depression', 'islamic dietary laws', {'weight': 0.6})
('clinical depression', 'digital object identifier', {'weight': 0.6})
('clinical depression', 'pregaming', {'weight': 0.6})
('clinical depression', 'anxiolytic', {'weight': 0.6})
('clinical depression', 'alcohol use and sleep', {'weight': 0.6})
('clinical depression', 'alcohol and native americans', {'weight': 0.6})
('clinical depression', 'international standard serial number', {'weight': 0.6})
('clinical depression', 'dionysian mysteries', {'weight': 0.6})
('clinical depression', 'alcohol advertising', {'weight': 0.6})
('clinical depression', 'alcoholics anonymous', {'weight': 0.6})
('clinical depression', 'sober companion', {'weight': 0.6})
('clinical depression', 'self-medication', {'weight': 0.6})
('clinical depression', 'college student alcoholism', {'weight': 0.6})
('clinical depression', 'alcohol server training', {'weight': 0.6})
('clinical depression', 'depression (psychology)', {'weight': 0.5})
('clinical depression', 'sin tax', {'weight': 0.6})
